2025-01-11 10:10:08,901 INFO  [BasePage] kerem.yakut has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 10:10:09,928 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:10:10,081 INFO  [BasePage] This element By.xpath: //input[@placeholder='Password'] has been scrolled. 
2025-01-11 10:10:10,081 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:10:10,129 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:10:10,207 INFO  [BasePage] FalsePassword has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 10:10:11,227 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 10:10:11,383 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] has been scrolled. 
2025-01-11 10:10:11,383 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 10:10:11,499 INFO  [BasePage] Clicked on this element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] . 
2025-01-11 10:11:51,609 INFO  [Log] 
Test Scenario Completed. 
2025-01-11 10:13:59,444 INFO  [Log] Driver initiated. 
2025-01-11 10:13:59,580 INFO  [BasePage] https://catchylabs-webclient.testinium.com/ adresine gidiliyor. 
2025-01-11 10:14:00,616 INFO  [BasePage] By.xpath: //img[contains(@class,'css')] Element located. 
2025-01-11 10:14:00,616 INFO  [BasePage] By.xpath: //img[contains(@class,'css')] Element founded. 
2025-01-11 10:14:00,667 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 10:14:00,812 INFO  [BasePage] This element By.xpath: //input[@placeholder='Username'] has been scrolled. 
2025-01-11 10:14:00,812 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 10:14:00,862 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 10:14:00,955 INFO  [BasePage] kerem.yakut has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 10:14:01,982 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:14:02,132 INFO  [BasePage] This element By.xpath: //input[@placeholder='Password'] has been scrolled. 
2025-01-11 10:14:02,132 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:14:02,177 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:14:02,251 INFO  [BasePage] FalsePassword has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 10:14:03,275 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 10:14:03,413 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] has been scrolled. 
2025-01-11 10:14:03,413 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 10:14:03,486 INFO  [BasePage] Clicked on this element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] . 
2025-01-11 10:14:04,516 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-4')] Element located. 
2025-01-11 10:14:04,516 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-4')] Element founded. 
2025-01-11 10:44:09,899 INFO  [Log] Driver initiated. 
2025-01-11 10:44:09,991 INFO  [BasePage] https://catchylabs-webclient.testinium.com/ adresine gidiliyor. 
2025-01-11 10:44:11,027 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 10:44:11,190 INFO  [BasePage] This element By.xpath: //input[@placeholder='Username'] has been scrolled. 
2025-01-11 10:44:11,190 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 10:44:11,261 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 10:44:11,332 INFO  [BasePage] kerem.yakut has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 10:44:12,348 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:44:12,483 INFO  [BasePage] This element By.xpath: //input[@placeholder='Password'] has been scrolled. 
2025-01-11 10:44:12,483 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:44:12,546 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:44:12,617 INFO  [BasePage] Sadecesev321 has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 10:44:13,638 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 10:44:13,803 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] has been scrolled. 
2025-01-11 10:44:13,804 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 10:44:13,906 INFO  [BasePage] Clicked on this element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] . 
2025-01-11 10:44:13,911 INFO  [BasePage] By.xpath: //div[contains(@class,'css-146c3p1 r-jwli3a r-1')]//div[contains(@class,'css-146c3p1 r-jwli3a r-1')] Element founded. 
2025-01-11 10:45:23,157 INFO  [Log] Driver initiated. 
2025-01-11 10:45:23,333 INFO  [BasePage] https://catchylabs-webclient.testinium.com/ adresine gidiliyor. 
2025-01-11 10:45:24,368 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 10:45:24,523 INFO  [BasePage] This element By.xpath: //input[@placeholder='Username'] has been scrolled. 
2025-01-11 10:45:24,523 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 10:45:24,576 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 10:45:24,654 INFO  [BasePage] kerem.yakut has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 10:45:25,678 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:45:25,810 INFO  [BasePage] This element By.xpath: //input[@placeholder='Password'] has been scrolled. 
2025-01-11 10:45:25,810 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:45:25,872 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:45:25,945 INFO  [BasePage] Sadecesev321 has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 10:45:26,969 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 10:45:27,124 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] has been scrolled. 
2025-01-11 10:45:27,124 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 10:45:27,196 INFO  [BasePage] Clicked on this element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] . 
2025-01-11 10:45:27,203 INFO  [BasePage] By.xpath: //div[contains(@class,'css-146c3p1 r-jwli3a r-1')] Element founded. 
2025-01-11 10:45:27,361 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-146c3p1 r-jwli3a r-1')] has been scrolled. 
2025-01-11 10:45:27,362 INFO  [BasePage] By.xpath: //div[contains(@class,'css-146c3p1 r-jwli3a r-1')] Element founded. 
2025-01-11 10:45:27,426 INFO  [BasePage] Clicked on this element By.xpath: //div[contains(@class,'css-146c3p1 r-jwli3a r-1')] . 
2025-01-11 10:47:07,650 INFO  [Log] 
Test Scenario Completed. 
2025-01-11 10:47:54,928 INFO  [Log] Driver initiated. 
2025-01-11 10:47:55,078 INFO  [BasePage] https://catchylabs-webclient.testinium.com/ adresine gidiliyor. 
2025-01-11 10:47:56,116 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 10:47:56,266 INFO  [BasePage] This element By.xpath: //input[@placeholder='Username'] has been scrolled. 
2025-01-11 10:47:56,266 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 10:47:56,334 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 10:47:56,410 INFO  [BasePage] kerem.yakut has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 10:47:57,439 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:47:57,587 INFO  [BasePage] This element By.xpath: //input[@placeholder='Password'] has been scrolled. 
2025-01-11 10:47:57,587 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:47:57,653 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 10:47:57,744 INFO  [BasePage] Sadecesev321 has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 10:47:58,765 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 10:47:58,933 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] has been scrolled. 
2025-01-11 10:47:58,933 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
